session_id	original_session_id
ses-reinforcement+008afbfb+4bdc+4d4f+b800+e547a0209281	ses-reinforcement-008afbfb-4bdc-4d4f-b800-e547a0209281
ses-reinforcement+0223e822+82f8+4769+86cd+accbc755286d	ses-reinforcement-0223e822-82f8-4769-86cd-accbc755286d
ses-reinforcement+056369b9+65b8+4f1c+b91e+2822a612e8d9	ses-reinforcement-056369b9-65b8-4f1c-b91e-2822a612e8d9
ses-reinforcement+07332252+cc36+4d02+99a2+68eac208e65b	ses-reinforcement-07332252-cc36-4d02-99a2-68eac208e65b
ses-reinforcement+08d95ca6+bd3f+4f1e+9664+c6ae63448e67	ses-reinforcement-08d95ca6-bd3f-4f1e-9664-c6ae63448e67
ses-reinforcement+0d9050a5+75e4+401a+be2d+9650cd139326	ses-reinforcement-0d9050a5-75e4-401a-be2d-9650cd139326
ses-reinforcement+0e3e3649+af22+4a1f+8144+f6db841c08b9	ses-reinforcement-0e3e3649-af22-4a1f-8144-f6db841c08b9
ses-reinforcement+2931be57+1aec+423b+9b02+094360418356	ses-reinforcement-2931be57-1aec-423b-9b02-094360418356
ses-reinforcement+29919ee0+d89c+41e5+bcda+ea447fccd977	ses-reinforcement-29919ee0-d89c-41e5-bcda-ea447fccd977
ses-reinforcement+2d4ae464+12ad+4436+8218+963e96751701	ses-reinforcement-2d4ae464-12ad-4436-8218-963e96751701
ses-reinforcement+3c1c3404+e8ff+434f+89fb+3eda9911278d	ses-reinforcement-3c1c3404-e8ff-434f-89fb-3eda9911278d
ses-reinforcement+43d1c04f+2940+441e+81dc+964fd362d475	ses-reinforcement-43d1c04f-2940-441e-81dc-964fd362d475
ses-reinforcement+5c269d33+fcb3+48ed+bf14+c82dc4669dd1	ses-reinforcement-5c269d33-fcb3-48ed-bf14-c82dc4669dd1
ses-reinforcement+6e9c6a0f+762b+41aa+95bb+793fec11a43f	ses-reinforcement-6e9c6a0f-762b-41aa-95bb-793fec11a43f
ses-reinforcement+76f5581a+6331+4f5a+99ca+944f031994ea	ses-reinforcement-76f5581a-6331-4f5a-99ca-944f031994ea
ses-reinforcement+7bfdfd63+63ce+4c66+bf3f+a95277ef505c	ses-reinforcement-7bfdfd63-63ce-4c66-bf3f-a95277ef505c
ses-reinforcement+7cf35c3d+6e36+4a3e+bff8+b2e882ca587e	ses-reinforcement-7cf35c3d-6e36-4a3e-bff8-b2e882ca587e
ses-reinforcement+818a5719+7e85+4b34+9b7e+eb64fca7162f	ses-reinforcement-818a5719-7e85-4b34-9b7e-eb64fca7162f
ses-reinforcement+966e1955+09b0+4ccb+a827+35a550537836	ses-reinforcement-966e1955-09b0-4ccb-a827-35a550537836
ses-reinforcement+a19423d8+3fbd+4439+8d2f+5cf01703d56d	ses-reinforcement-a19423d8-3fbd-4439-8d2f-5cf01703d56d
ses-reinforcement+a5951627+2e84+42d8+8a17+3579c8dda4fd	ses-reinforcement-a5951627-2e84-42d8-8a17-3579c8dda4fd
ses-reinforcement+a76bc222+eecb+49c8+965c+37fc0139d2d7	ses-reinforcement-a76bc222-eecb-49c8-965c-37fc0139d2d7
ses-reinforcement+b91886a9+ce0b+4270+bdd1+2494e66196dd	ses-reinforcement-b91886a9-ce0b-4270-bdd1-2494e66196dd
ses-reinforcement+bb8b7d45+d6d4+4ebe+b1ea+e385576f331c	ses-reinforcement-bb8b7d45-d6d4-4ebe-b1ea-e385576f331c
ses-reinforcement+bed1d789+5995+4681+ab4b+836a7c6787f0	ses-reinforcement-bed1d789-5995-4681-ab4b-836a7c6787f0
ses-reinforcement+d31a295f+0cb7+4996+80fd+c3145e3fbea9	ses-reinforcement-d31a295f-0cb7-4996-80fd-c3145e3fbea9
ses-reinforcement+d56e09a0+3cfb+4529+b11b+5764d0ed7cad	ses-reinforcement-d56e09a0-3cfb-4529-b11b-5764d0ed7cad
ses-reinforcement+eb09b989+7930+43b7+95c7+d13c4e2ac0e5	ses-reinforcement-eb09b989-7930-43b7-95c7-d13c4e2ac0e5
ses-reinforcement+f21d12d8+5ebe+4cd8+8c53+2bf4f01e77f7	ses-reinforcement-f21d12d8-5ebe-4cd8-8c53-2bf4f01e77f7
ses-reinforcement+f52fe6a8+ae3d+4a23+9f72+2df6fcecf083	ses-reinforcement-f52fe6a8-ae3d-4a23-9f72-2df6fcecf083
