session_id	original_session_id
ses-reinforcement+photometry+1d2fb216+e8e8+4cc3+8075+0a86ac3ed801	ses-reinforcement-photometry-1d2fb216-e8e8-4cc3-8075-0a86ac3ed801
ses-reinforcement+photometry+24ea0eb5+c0c2+460c+bd9d+0937e76249b7	ses-reinforcement-photometry-24ea0eb5-c0c2-460c-bd9d-0937e76249b7
ses-reinforcement+photometry+297f52d5+6f91+4fc1+b146+d3cad5a6782a	ses-reinforcement-photometry-297f52d5-6f91-4fc1-b146-d3cad5a6782a
ses-reinforcement+photometry+33249f82+e8f1+4015+b6d1+8792da81fcd2	ses-reinforcement-photometry-33249f82-e8f1-4015-b6d1-8792da81fcd2
ses-reinforcement+photometry+371d03a1+b0af+48d5+9b6f+465e472de8b7	ses-reinforcement-photometry-371d03a1-b0af-48d5-9b6f-465e472de8b7
ses-reinforcement+photometry+3d422629+8a6f+4e5b+b0a2+88df9c024f3a	ses-reinforcement-photometry-3d422629-8a6f-4e5b-b0a2-88df9c024f3a
ses-reinforcement+photometry+52c81193+8d59+40b2+a33e+7b50d91fef05	ses-reinforcement-photometry-52c81193-8d59-40b2-a33e-7b50d91fef05
ses-reinforcement+photometry+5dbcfe06+5b23+4466+839f+7e2ffcb74c26	ses-reinforcement-photometry-5dbcfe06-5b23-4466-839f-7e2ffcb74c26
ses-reinforcement+photometry+5f134599+91f5+473b+abe2+4b86561a8684	ses-reinforcement-photometry-5f134599-91f5-473b-abe2-4b86561a8684
ses-reinforcement+photometry+62c7bc85+93af+40df+8ae7+59f6b5cfa8c7	ses-reinforcement-photometry-62c7bc85-93af-40df-8ae7-59f6b5cfa8c7
ses-reinforcement+photometry+69644490+07a5+4b6d+9db0+61fb39720c0f	ses-reinforcement-photometry-69644490-07a5-4b6d-9db0-61fb39720c0f
ses-reinforcement+photometry+80747948+6452+4180+a9cd+bfdc89be45ba	ses-reinforcement-photometry-80747948-6452-4180-a9cd-bfdc89be45ba
ses-reinforcement+photometry+9fac3755+4380+467b+a178+87815411f3a5	ses-reinforcement-photometry-9fac3755-4380-467b-a178-87815411f3a5
ses-reinforcement+photometry+a061d547+532d+47d2+bd96+51fb15302691	ses-reinforcement-photometry-a061d547-532d-47d2-bd96-51fb15302691
ses-reinforcement+photometry+a45ebb79+48e0+4de7+b36d+308cc2b41bf6	ses-reinforcement-photometry-a45ebb79-48e0-4de7-b36d-308cc2b41bf6
ses-reinforcement+photometry+a6d293df+aa86+4349+9f11+44d8d63d131c	ses-reinforcement-photometry-a6d293df-aa86-4349-9f11-44d8d63d131c
ses-reinforcement+photometry+a8128bd2+38a5+4f58+95e5+fbb41c5c7a66	ses-reinforcement-photometry-a8128bd2-38a5-4f58-95e5-fbb41c5c7a66
ses-reinforcement+photometry+a874b3e4+7149+4cd3+8780+f66c96f38885	ses-reinforcement-photometry-a874b3e4-7149-4cd3-8780-f66c96f38885
ses-reinforcement+photometry+ae62bd81+a73f+463b+a7b6+e763bb409882	ses-reinforcement-photometry-ae62bd81-a73f-463b-a7b6-e763bb409882
ses-reinforcement+photometry+b814a426+7ec9+440e+baaa+105ba27a5fa6	ses-reinforcement-photometry-b814a426-7ec9-440e-baaa-105ba27a5fa6
ses-reinforcement+photometry+c08283e1+239b+4ef7+b4b7+8a371801707b	ses-reinforcement-photometry-c08283e1-239b-4ef7-b4b7-8a371801707b
ses-reinforcement+photometry+cfd5b75f+8503+47b9+a40b+9d60861a2861	ses-reinforcement-photometry-cfd5b75f-8503-47b9-a40b-9d60861a2861
ses-reinforcement+photometry+d1b5c740+bbf9+46c7+911c+a457298b3730	ses-reinforcement-photometry-d1b5c740-bbf9-46c7-911c-a457298b3730
ses-reinforcement+photometry+df9b036f+4464+4e7c+8aa3+06d1d8945b73	ses-reinforcement-photometry-df9b036f-4464-4e7c-8aa3-06d1d8945b73
ses-reinforcement+photometry+e60ff2e7+7bb8+4eed+8a2d+e6a38355a747	ses-reinforcement-photometry-e60ff2e7-7bb8-4eed-8a2d-e6a38355a747
ses-reinforcement+photometry+eab24978+761d+402f+9e53+f2b6e2b56f68	ses-reinforcement-photometry-eab24978-761d-402f-9e53-f2b6e2b56f68
ses-reinforcement+photometry+ecb6dcf2+fdc2+48c0+b023+5ee6e618e06a	ses-reinforcement-photometry-ecb6dcf2-fdc2-48c0-b023-5ee6e618e06a
ses-reinforcement+photometry+eef105cf+ffcf+415b+a3cc+34b0d4184305	ses-reinforcement-photometry-eef105cf-ffcf-415b-a3cc-34b0d4184305
ses-reinforcement+photometry+f60696c3+088c+4adc+a064+09b7b98c3217	ses-reinforcement-photometry-f60696c3-088c-4adc-a064-09b7b98c3217
