session_id	original_session_id
ses-photometry+0a7bec93+c5f7+482e+a248+519d0a7b316a	ses-photometry-0a7bec93-c5f7-482e-a248-519d0a7b316a
ses-photometry+172ff813+1551+454b+a5fc+2133088e676e	ses-photometry-172ff813-1551-454b-a5fc-2133088e676e
ses-photometry+244bfb8e+9a98+4ee7+abf9+52e9283f364b	ses-photometry-244bfb8e-9a98-4ee7-abf9-52e9283f364b
ses-photometry+28e94046+2345+4b79+933c+c622b2465aa9	ses-photometry-28e94046-2345-4b79-933c-c622b2465aa9
ses-photometry+3488dff4+2865+4545+a0c1+0a4669305f5f	ses-photometry-3488dff4-2865-4545-a0c1-0a4669305f5f
ses-photometry+55495318+0135+48a6+8d4c+61a2417e6ede	ses-photometry-55495318-0135-48a6-8d4c-61a2417e6ede
ses-photometry+5fc82e62+4a07+4d10+b0e8+2430c1de56c0	ses-photometry-5fc82e62-4a07-4d10-b0e8-2430c1de56c0
ses-photometry+6042ef11+7a14+4c12+b09c+8d5d780baf48	ses-photometry-6042ef11-7a14-4c12-b09c-8d5d780baf48
ses-photometry+69f48516+a47b+41f1+9597+f85830750a87	ses-photometry-69f48516-a47b-41f1-9597-f85830750a87
ses-photometry+80e4e778+db14+4d57+a282+ccc3030257ec	ses-photometry-80e4e778-db14-4d57-a282-ccc3030257ec
ses-photometry+87da5975+ca84+405a+a7b0+cd41cddb3e42	ses-photometry-87da5975-ca84-405a-a7b0-cd41cddb3e42
ses-photometry+8ec70c0b+24c0+4e04+a131+a5dcc1bb2da1	ses-photometry-8ec70c0b-24c0-4e04-a131-a5dcc1bb2da1
ses-photometry+9b868b1b+807b+4475+bf78+2fa2d3f6abc4	ses-photometry-9b868b1b-807b-4475-bf78-2fa2d3f6abc4
ses-photometry+a770f86d+1c20+4c6f+8536+03462e86d8bb	ses-photometry-a770f86d-1c20-4c6f-8536-03462e86d8bb
ses-photometry+b8f286ab+3725+4683+846b+02b4a98f4926	ses-photometry-b8f286ab-3725-4683-846b-02b4a98f4926
ses-photometry+c9c92360+a5e4+4634+8fb5+4adec8de0ee8	ses-photometry-c9c92360-a5e4-4634-8fb5-4adec8de0ee8
ses-photometry+d1ed94e6+8fe5+44e8+83c7+5bc1771e51b3	ses-photometry-d1ed94e6-8fe5-44e8-83c7-5bc1771e51b3
ses-photometry+df3c1f63+c1db+4847+a1b7+5601a2505070	ses-photometry-df3c1f63-c1db-4847-a1b7-5601a2505070
ses-photometry+e1af5de3+3710+471c+bc24+9f350bb5057e	ses-photometry-e1af5de3-3710-471c-bc24-9f350bb5057e
ses-photometry+e4218999+5d91+46c7+91f0+6f28eab525c7	ses-photometry-e4218999-5d91-46c7-91f0-6f28eab525c7
