session_id	original_session_id
ses-photometry+12a15de3+6b23+4187+ac44+7f10a2c293db	ses-photometry-12a15de3-6b23-4187-ac44-7f10a2c293db
ses-photometry+18592343+7141+413b+833a+c1d7dbeaa588	ses-photometry-18592343-7141-413b-833a-c1d7dbeaa588
ses-photometry+436d9204+e5f4+4ae2+8c2c+ea5323aa8c07	ses-photometry-436d9204-e5f4-4ae2-8c2c-ea5323aa8c07
ses-photometry+8f6ed06d+5ff9+49f8+9179+84e19ff0baad	ses-photometry-8f6ed06d-5ff9-49f8-9179-84e19ff0baad
ses-photometry+94e5a1bc+2a1a+4f58+844b+ddf4d56eecc8	ses-photometry-94e5a1bc-2a1a-4f58-844b-ddf4d56eecc8
ses-photometry+ad1f67df+0c39+4c44+8023+c1b2f80cffaa	ses-photometry-ad1f67df-0c39-4c44-8023-c1b2f80cffaa
ses-photometry+c604ac24+8e65+4dfc+9073+17209f7d26ec	ses-photometry-c604ac24-8e65-4dfc-9073-17209f7d26ec
