session_id	original_session_id
ses-photometry+333cc72b+01b7+4c1b+9274+0a7876292181	ses-photometry-333cc72b-01b7-4c1b-9274-0a7876292181
ses-photometry+3d36e18c+db4f+41be+8286+e23b510b4366	ses-photometry-3d36e18c-db4f-41be-8286-e23b510b4366
ses-photometry+64a71ca7+e2ef+48ea+8a07+5efdba1bb4c9	ses-photometry-64a71ca7-e2ef-48ea-8a07-5efdba1bb4c9
ses-photometry+672210f4+6945+4f40+a332+eac3de8a8076	ses-photometry-672210f4-6945-4f40-a332-eac3de8a8076
ses-photometry+c00ec269+4ebf+41c6+ac04+2cdb1d3760df	ses-photometry-c00ec269-4ebf-41c6-ac04-2cdb1d3760df
